batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
19,403,5,3,6,3,0,0,1,31.66961669921875,30.06172180175781,30.72381019592285,30.786633491516113,30.76687455177307
30,376,5,2,1,1,1,0,1,329.36978340148926,326.45273208618164,327.2780179977417,327.31590270996094,327.1670639514923
48,482,2,19,11,2,0,0,0,219.27547454833984,218.80698204040527,219.11346912384036,219.08776760101318,219.0994024276733
5,421,5,1,16,2,0,1,0,18.738746643066406,16.524076461791992,16.803503036499027,17.28963851928711,17.204195261001587
17,106,3,76,52,1,1,1,0,139.63866233825684,138.02170753479004,138.44847679138184,138.57269287109378,138.5083198547363
11,383,6,11,21,2,1,1,0,119.69304084777832,118.91603469848631,119.34351921081543,119.36662197113036,119.38214302062988
15,407,5,22,14,4,0,1,1,42.52409934997559,40.20571708679199,41.046142578125,41.38450622558594,41.389405727386475
6,5,1,170,23,2,0,1,1,0.2968311309814453,0.16069412231445312,0.18668174743652344,0.2083301544189453,0.20322203636169436
59,150,4,54,36,3,1,1,1,107.75184631347656,103.95359992980957,106.54914379119872,106.060791015625,106.11280798912048
46,147,2,10,5,4,0,0,0,4.0946006774902335,3.418445587158203,3.649711608886719,3.702926635742188,3.68952751159668
26,390,7,4,9,3,1,1,1,63.95745277404785,61.41352653503418,62.71982192993164,62.67871856689453,62.67702579498291
39,288,2,31,25,3,1,0,0,47.58071899414063,47.17803001403809,47.36959934234619,47.34477996826172,47.33613133430481
54,124,6,9,28,2,1,1,0,61.38324737548828,57.59954452514648,59.69047546386719,59.596943855285645,59.62333083152771
46,485,7,4,8,2,0,0,1,345.2703952789306,340.45982360839844,341.25113487243647,341.6755676269531,341.37818217277527
45,159,4,48,1,3,0,1,1,33.502578735351555,31.53228759765625,32.18817710876465,32.243943214416504,32.175570726394646
22,353,2,2,21,4,1,0,0,9.582757949829102,7.44175910949707,7.5185298919677725,7.767224311828612,7.580965757369995
37,260,2,31,8,3,1,1,0,25.59828758239746,24.054765701293945,25.30062198638916,25.10411739349365,25.17351508140564
24,313,7,12,5,4,1,1,0,37.75310516357422,36.87334060668945,37.32514381408691,37.34047412872315,37.347286939620965
21,123,2,29,13,1,0,0,1,29.06060218811035,26.58677101135254,26.71670913696289,27.33941078186035,27.218341827392575
12,298,5,14,18,2,1,1,1,69.71335411071777,66.25103950500488,68.0922269821167,68.01726818084717,68.02603602409364
10,301,3,14,29,4,0,1,0,9.37962532043457,8.124589920043945,8.181095123291017,8.530020713806152,8.474498987197876
63,68,6,145,92,3,0,0,0,223.3133316040039,220.97063064575195,221.4425802230835,221.64783477783203,221.52429819107056
38,287,2,24,22,1,1,0,1,267.77148246765137,267.148494720459,267.5955295562744,267.55099296569824,267.573744058609
37,455,7,20,11,3,1,0,1,367.5215244293213,363.2993698120117,364.8324012756348,364.9315357208252,364.81180787086487
58,152,2,58,49,4,0,1,0,24.30558204650879,21.97408676147461,22.351741790771484,22.825264930725094,22.746622562408447
24,419,2,20,6,2,1,0,1,56.42342567443848,52.14667320251465,53.16591262817383,53.96883487701416,53.88978123664856
25,119,4,16,56,1,1,1,0,108.65402221679688,107.65886306762695,108.07013511657715,108.14554691314696,108.14282298088074
33,147,3,48,4,2,0,0,1,29.88123893737793,28.311729431152344,29.364943504333496,29.205727577209476,29.233038425445557
42,14,6,294,475,1,1,0,1,563.3084774017334,549.5665073394774,552.4128675460814,554.642653465271,554.1939437389374
6,174,1,16,37,4,1,1,1,1.3942718505859375,0.932931900024414,1.1802911758422852,1.1616945266723633,1.1612176895141602
39,346,3,25,20,3,1,0,0,84.5510959625244,84.14030075073242,84.36918258666992,84.35962200164795,84.36310291290283
13,369,2,22,12,4,0,1,1,10.004758834838867,8.234500885009767,9.006619453430176,9.018945693969727,8.993774652481077
57,381,4,2,11,2,0,0,0,115.2052879333496,114.57085609436035,114.9083375930786,114.91656303405762,114.92368578910828
6,146,4,20,12,4,0,1,1,1.672983169555664,1.4896392822265625,1.5827417373657229,1.5801668167114258,1.5798807144165041
22,511,6,12,8,4,0,1,1,58.91966819763184,56.69021606445313,58.25531482696533,57.9474925994873,57.98313021659851
9,268,3,19,36,4,0,1,1,8.366584777832031,7.3943138122558585,8.143186569213867,7.966423034667969,7.987916469573975
56,215,4,16,15,1,1,1,1,301.29384994506836,296.93317413330084,297.77061939239496,298.09758663177485,297.8436052799225
62,267,3,27,30,1,1,0,1,852.9338836669922,850.4631519317627,851.5393733978271,851.6221523284912,851.6030609607698
56,447,1,14,3,1,0,1,0,94.93708610534668,93.41311454772949,93.98233890533449,94.1164255142212,94.10175681114195
11,315,6,5,8,1,0,0,1,129.0483474731445,127.07233428955078,127.9745101928711,127.96931266784668,127.94655561447144
29,252,4,11,20,1,1,1,0,273.73337745666504,271.56567573547363,272.7234363555908,272.7558135986328,272.7823853492737
15,207,6,25,2,3,0,0,1,26.186227798461914,24.823665618896484,26.10480785369873,25.68948268890381,25.73561668395996
33,348,7,22,24,2,1,0,0,619.7769641876222,614.1877174377441,616.1892414093018,616.2520170211793,616.0694360733032
8,60,1,78,4,2,1,1,0,1.483917236328125,0.9086132049560548,1.0167360305786133,1.0738134384155271,1.0432004928588867
56,1,1,7227,9009,2,0,1,0,66.46227836608887,64.57781791687012,65.42932987213135,65.36829471588135,65.33035635948181
62,207,5,24,1,2,0,0,0,236.2251281738281,231.03642463684082,233.73794555664062,233.67874622344968,233.6907386779785
5,69,2,93,110,2,1,1,0,5.188941955566406,4.518747329711914,4.639029502868652,4.741954803466797,4.713982343673706
13,398,4,16,24,4,0,0,1,21.10433578491211,19.26398277282715,19.654512405395508,20.10958194732666,20.09093761444092
34,346,5,26,14,3,0,1,0,158.4732532501221,152.85491943359375,154.5596122741699,155.2235841751099,155.11345863342285
33,243,7,10,39,1,1,1,1,870.8646297454834,868.6621189117433,869.1592216491699,869.4433689117433,869.3633675575256
59,236,1,30,7,2,0,0,1,51.58138275146485,47.020912170410156,49.96955394744873,49.35624599456787,49.370020627975464
24,367,7,15,23,3,1,1,1,174.00550842285156,167.5243377685547,170.8178520202637,170.8932638168335,170.9253489971161
1,314,4,7,5,3,1,1,1,2.07209587097168,1.4848709106445312,1.575469970703125,1.6278743743896484,1.5902221202850342
19,196,7,45,49,3,0,0,1,168.4355735778809,164.92938995361328,166.07820987701416,166.39485359191897,166.3229465484619
29,371,2,21,22,2,1,0,0,101.52029991149902,101.17340087890624,101.40085220336914,101.39243602752686,101.40383243560792
32,343,7,10,18,4,0,0,0,75.17004013061523,72.21865653991698,72.47900962829591,73.4504461288452,73.38947057723998
46,3,1,2400,696,4,1,0,1,2.383708953857422,2.078533172607422,2.250909805297852,2.2475719451904297,2.251684665679932
4,483,2,17,19,4,0,1,1,6.779193878173827,5.527257919311523,6.054282188415527,6.0144901275634775,5.979806184768678
64,449,4,16,5,3,1,0,1,136.00945472717285,131.791353225708,133.30519199371338,133.5723638534546,133.49035382270813
10,22,4,391,184,1,0,1,1,60.0738525390625,59.07249450683594,59.28909778594971,59.43276882171631,59.39766764640808
19,15,1,299,226,2,0,0,1,2.093791961669922,1.736164093017578,1.8674135208129885,1.8794775009155276,1.870602369308472
12,125,1,68,47,3,1,1,1,3.644943237304688,2.6950836181640625,3.0241012573242188,3.0809402465820312,3.0586719512939453
63,348,1,7,23,1,1,0,1,195.25718688964844,194.1514015197754,194.8126554489136,194.76101398468015,194.77519392967224
34,246,4,38,37,2,0,0,0,241.5952682495117,239.81499671936038,240.6069040298462,240.62752723693848,240.6081259250641
59,24,6,18,362,1,0,1,1,72.79038429260255,68.60804557800293,72.08371162414552,70.95320224761963,71.01669907569884
51,117,6,83,25,3,0,1,0,150.88653564453125,148.17404747009275,149.23202991485599,149.32796955108645,149.27738904953003
46,112,7,20,59,4,0,0,0,37.0182991027832,34.16347503662109,34.533143043518066,34.934544563293464,34.770458936691284
3,131,2,42,58,2,1,1,1,3.5848617553710938,2.921104431152344,3.4494400024414062,3.3550024032592773,3.380507230758667
58,145,6,34,50,3,1,0,0,163.14291954040527,158.9722633361816,159.84511375427246,160.2267265319824,160.01901030540466
6,157,4,36,45,1,0,1,0,73.02665710449219,68.62902641296387,69.25618648529053,70.45836448669435,70.3659951686859
57,98,2,6,61,1,1,1,0,78.1724452972412,77.23975181579591,77.50523090362549,77.5984287261963,77.57151126861572
10,9,1,442,98,2,0,0,0,0.5311965942382812,0.4274845123291016,0.4678964614868164,0.4705667495727539,0.4683732986450195
30,304,2,9,12,1,1,0,1,198.17113876342773,197.73292541503903,197.9079246520996,197.92261123657227,197.91525602340698
42,191,6,48,44,1,1,0,1,2088.748216629029,2080.8627605438232,2086.4391326904292,2085.9742164611816,2086.2663984298706
59,301,7,9,8,4,1,1,0,71.88344001770021,69.35501098632811,70.46103477478026,70.57883739471436,70.5687403678894
30,358,7,19,1,2,0,0,0,472.5055694580078,461.33208274841314,467.25761890411377,468.02494525909424,468.3014750480652
53,271,4,17,26,1,0,1,1,751.1091232299805,747.6181983947754,749.6081590652466,749.6502161026001,749.7218549251556
18,435,5,18,16,1,0,1,0,756.2170028686522,751.6269683837891,753.4254789352417,753.4631729125978,753.3484697341919
2,34,4,189,205,4,1,0,0,2.162933349609375,1.900672912597656,2.0133256912231445,2.0062685012817383,1.999884843826294
44,340,1,16,24,1,1,1,1,141.3257122039795,140.6848430633545,141.09337329864505,141.02492332458496,141.02983474731442
36,364,2,14,6,4,0,1,0,17.81940460205078,16.418695449829098,17.387986183166507,17.362260818481445,17.42306351661682
4,34,5,274,163,3,1,0,0,10.93292236328125,10.451555252075195,10.58661937713623,10.618448257446287,10.600000619888307
34,336,7,25,13,4,0,1,0,121.32430076599121,118.21937561035156,119.9725866317749,119.85666751861572,119.87787485122679
24,352,1,15,2,3,0,0,1,19.964933395385746,19.218921661376953,19.63794231414795,19.643425941467285,19.65630054473877
1,393,1,20,10,3,1,0,1,1.6889572143554688,1.1188983917236328,1.3701915740966797,1.3826370239257812,1.3773143291473389
44,208,2,18,12,3,0,0,1,14.95981216430664,12.897491455078125,14.401912689208984,14.133548736572266,14.184772968292235
28,252,1,2,14,4,1,1,0,6.602764129638673,5.269765853881836,6.195783615112305,6.0830116271972665,6.119698286056519
30,199,1,11,29,4,1,0,1,6.329536437988281,4.2989253997802725,5.569577217102051,5.440950393676758,5.472630262374878
48,458,6,13,15,3,0,1,1,270.9889411926269,269.15884017944336,270.59531211853033,270.3770637512207,270.4528570175171
15,246,7,32,27,4,1,1,0,58.08377265930176,56.04219436645508,56.708455085754395,56.7838191986084,56.7140281200409
19,123,1,13,30,1,0,0,1,10.782718658447266,10.564088821411133,10.708332061767578,10.693931579589844,10.699063539505003
26,259,1,23,31,1,0,1,0,96.17853164672852,95.60227394104004,95.894455909729,95.88074684143066,95.87833285331726
8,136,4,54,7,4,0,0,1,4.299163818359375,3.5655498504638667,4.0755271911621085,4.044532775878906,4.072576761245728
6,466,2,7,7,4,0,1,1,6.29734992980957,5.5713653564453125,5.954861640930176,6.019806861877441,6.041169166564941
38,46,5,102,125,2,0,0,1,80.92021942138672,79.13088798522948,79.92815971374513,79.9450159072876,79.92488145828247
4,99,5,73,86,2,0,1,1,24.636268615722656,23.89621734619141,24.25110340118408,24.277901649475094,24.28081631660461
12,17,5,450,83,1,0,0,1,32.035112380981445,31.58879280090332,31.82804584503174,31.80491924285889,31.803160905838013
16,85,2,12,44,1,1,1,1,11.456012725830078,8.772611618041992,11.179685592651367,10.296392440795898,10.341912508010862
26,412,7,22,23,4,1,0,0,180.03058433532715,179.30293083190918,179.70645427703857,179.65259552001953,179.64905500411987
31,482,2,8,18,1,1,0,1,398.9198207855225,397.6826667785645,398.257851600647,398.29018115997314,398.2874155044556
20,243,6,32,29,1,0,0,1,778.5239219665527,774.6684551239014,775.8268117904663,776.0909795761107,775.9646773338318
11,32,1,20,235,2,1,0,1,1.7838478088378906,0.8740425109863281,1.3998746871948242,1.3746500015258791,1.3860762119293213
32,443,3,6,7,2,0,1,1,134.0842247009277,130.05852699279785,130.21385669708252,130.58185577392578,130.2094757556915
31,432,5,14,10,3,0,0,0,128.70049476623535,124.03106689453124,124.83823299407959,125.20840167999269,124.91905689239502
17,324,1,13,8,2,1,0,0,23.453235626220703,21.00372314453125,22.89450168609619,22.41694927215576,22.464066743850708
18,432,1,22,19,3,0,1,1,27.353763580322266,23.453235626220703,26.880383491516113,25.890588760375977,26.0123610496521
20,287,3,29,30,3,1,1,1,39.766788482666016,35.927534103393555,36.30852699279785,37.2072696685791,37.04729676246643
58,133,3,9,58,1,1,1,0,203.02414894104004,202.27909088134768,202.7045488357544,202.659273147583,202.6611864566803
4,135,2,30,5,2,1,0,1,3.3409595489501958,2.691030502319336,2.7904510498046875,2.843952178955078,2.800941467285156
37,86,3,28,95,4,1,1,1,8.779525756835938,7.883787155151367,8.612275123596191,8.449745178222656,8.479267358779907
27,289,1,23,8,2,0,1,1,35.69436073303223,34.897565841674805,35.12060642242432,35.173702239990234,35.14313697814941
42,384,4,17,15,3,0,1,1,96.24910354614258,95.56031227111816,95.85142135620116,95.86296081542969,95.85252404212952
47,204,1,41,22,2,1,0,0,33.000707626342766,32.811403274536126,32.89949893951416,32.897329330444336,32.89514780044556
45,461,6,14,8,4,1,1,0,127.51603126525879,124.18484687805176,125.2800226211548,125.61702728271484,125.55867433547974
11,279,1,28,3,3,0,0,0,5.707740783691406,5.280017852783203,5.480408668518066,5.476021766662598,5.471557378768921
6,142,1,24,17,3,0,0,1,1.2407302856445312,1.062154769897461,1.1372566223144531,1.136159896850586,1.1323392391204834
38,93,5,8,76,3,1,1,1,11.9476318359375,10.595560073852539,11.789798736572266,11.663985252380373,11.762082576751707
43,427,4,10,18,2,1,0,1,236.73248291015625,235.2390289306641,236.2551689147949,236.20212078094482,236.2562119960785
43,341,6,2,10,4,0,0,1,29.186248779296875,27.25958824157715,28.96296977996826,28.748226165771484,28.879553079605106
46,326,1,13,10,2,0,0,1,69.76771354675293,69.58985328674315,69.63562965393065,69.64340209960939,69.6345567703247
51,383,7,11,20,3,0,1,0,294.53682899475103,292.71149635314936,293.56014728546137,293.56164932250977,293.5460209846497
46,196,5,30,21,1,0,1,0,781.8772792816162,772.9358673095703,778.274416923523,778.1214475631714,778.3001661300659
34,148,3,18,22,3,0,0,1,12.226104736328125,10.576725006103516,11.438846588134766,11.3206148147583,11.300414800643921
16,86,1,80,36,4,0,0,1,1.5926361083984375,1.312255859375,1.4435052871704102,1.4556169509887695,1.4564096927642822
58,264,6,32,27,4,1,0,1,186.2337589263916,181.1072826385498,184.954047203064,184.17882919311523,184.3059062957764
14,86,4,13,11,4,1,0,1,1.4591217041015625,1.0731220245361328,1.2418031692504885,1.2469053268432615,1.2421011924743652
37,382,7,21,16,3,0,1,0,267.32468605041504,265.0439739227295,266.1610841751098,266.1608934402466,266.1550343036652
43,76,5,111,124,4,0,1,0,77.82959938049315,75.14405250549315,76.66707038879396,76.74274444580078,76.80672407150269
3,195,3,26,40,4,1,1,0,2.20632553100586,1.7647743225097656,1.8488168716430664,1.943349838256836,1.932799816131592
60,116,5,74,3,4,0,0,0,46.54359817504883,44.83413696289063,45.77457904815674,45.702290534973145,45.705646276474
48,425,3,16,21,4,0,0,1,63.53974342346192,62.69288063049317,63.24326992034912,63.2331371307373,63.262343406677246
60,146,3,43,50,1,0,0,0,535.0239276885986,528.7678241729736,529.3905735015868,530.1898717880249,529.7633707523346
53,259,7,15,34,2,0,1,0,559.6024990081787,556.6079616546632,557.99400806427,558.0285310745238,558.0093562602997
25,97,2,71,48,3,0,1,1,8.362054824829103,7.151603698730469,7.7707767486572275,7.797646522521973,7.807850837707519
43,402,5,8,1,2,0,0,0,146.46601676940918,144.14572715759275,144.8172330856323,144.98584270477298,144.90583539009094
30,114,5,57,37,3,0,1,0,50.45127868652344,49.03650283813477,49.97515678405762,49.80053901672363,49.81470108032226
4,237,4,3,3,2,0,0,0,4.036903381347656,3.711223602294922,3.915905952453613,3.8907527923583984,3.8949251174926762
7,401,2,17,16,2,0,0,0,21.858692169189453,19.514799118041992,19.616365432739254,19.84391212463379,19.633203744888306
20,249,6,35,25,1,1,0,0,950.329065322876,945.9357261657716,948.1526613235474,947.9815483093263,947.9438364505768
27,325,7,2,21,1,1,1,1,403.8832187652588,402.07982063293457,403.3186435699463,403.16107273101807,403.2059609889984
14,488,1,1,5,1,0,1,0,31.76569938659668,31.39686584472656,31.52251243591309,31.540584564208984,31.530410051345825
64,82,4,78,57,1,1,0,1,525.5944728851318,522.1016407012941,523.6254930496217,523.7096786499023,523.6750841140747
39,343,2,16,5,1,0,1,0,211.9848728179932,211.2264633178711,211.45296096801758,211.5443229675293,211.5289866924286
25,115,5,65,42,1,0,0,0,419.4629192352295,415.6317710876465,416.2330627441406,416.49930477142334,416.2372946739197
62,345,7,15,25,2,0,1,0,941.092014312744,935.2989196777344,937.9239082336426,937.988257408142,937.9364550113678
7,404,5,12,22,2,0,1,1,60.78052520751953,55.9391975402832,58.15613269805908,58.200812339782715,58.161050081253045
61,127,5,30,66,3,0,0,0,95.72482109069824,90.53897857666016,91.53366088867188,92.14253425598145,91.895192861557
56,103,5,38,50,2,1,0,0,139.4360065460205,133.7721347808838,134.56535339355472,135.75739860534668,135.54573059082028
32,429,1,21,12,2,0,1,1,90.3635025024414,89.91098403930664,90.07573127746582,90.0827407836914,90.06911516189575
21,35,1,107,184,4,1,0,0,1.2388229370117188,0.8213520050048828,0.9883642196655272,1.0324716567993164,1.0330677032470703
19,317,3,3,19,2,1,0,1,40.29560089111328,39.87312316894531,40.123105049133294,40.11914730072022,40.127843618392944
29,297,1,30,6,4,0,0,0,10.584592819213867,9.723424911499023,9.91690158843994,10.013771057128906,9.97871160507202
53,155,1,63,41,1,0,1,0,126.96337699890137,124.95899200439452,125.16534328460692,125.34279823303223,125.1882016658783
53,119,1,41,36,3,0,1,0,9.835243225097656,7.701873779296875,8.115410804748535,8.583855628967285,8.53767991065979
20,187,6,42,5,3,0,1,0,40.2836799621582,39.19339179992676,39.62111473083496,39.66588973999024,39.64772820472717
9,452,5,21,12,3,0,1,0,53.52163314819336,50.97126960754394,51.621437072753906,52.21748352050781,52.2102415561676
